id;year_birth;education1;education;marital_Status;marital _status1;income;kidhome;teenhome;dt_customer;recency;mntwines;mntFruits;mntmeatproducts;mntfishproducts;mntsweetproducts;mntgoldprods;numdealspurchases;numwebpurchases;numcatalogpurchases;numstorepurchases;numwebvisitsmonth;acceptedcmp3;acceptedcmp4;acceptedcmp5;acceptedcmp1;acceptedcmp2;complain;z_costcontact;z_revenue;response
6616;1975;Graduation;Graduation;Partnered;Partnered;R59 481,00;0;1;23/10/2013;47;178;3;85;71;66;58;2;3;3;8;2;0;0;0;0;0;0;3;11;0
2797;1977;Graduation;Graduation;Married;Married;R72 117,00;0;1;20/08/2013;34;707;20;171;65;60;50;1;9;7;9;5;0;0;0;0;0;0;3;11;0
4328;1986;2N Cycle;2n Cycle;Married;Married;R21 955,00;1;0;7/9/2013;81;5;1;7;17;14;11;2;2;1;3;6;0;0;0;0;0;0;3;11;0
9167;1956;Graduation;Graduation;Married;Married;R67 131,00;0;1;26/03/2013;72;465;71;250;93;35;62;3;9;2;12;6;0;0;0;0;0;0;3;11;0
10560;1980;Phd;PhD;Single;Single;R36 802,00;1;0;16/06/2014;23;16;1;2;0;0;1;1;1;0;3;5;0;0;0;0;0;0;3;11;0
2631;1982;Graduation;Graduation;Partnered;Partnered;R71 853,00;0;0;8/5/2013;29;358;108;413;141;97;32;1;2;8;6;1;0;0;0;0;0;0;3;11;0
8312;1961;Basic;Basic;Married;Married;R28 249,00;0;0;15/06/2014;80;1;9;7;2;14;10;1;2;0;3;6;0;0;0;0;0;0;3;11;0
5534;1975;Master;Master;Married;Married;R47 808,00;0;1;20/10/2013;30;123;1;26;2;0;72;2;3;2;3;7;1;0;0;0;0;0;3;11;0
5093;1974;Phd;PhD;Divorced;Divorced;R25 509,00;1;0;18/09/2012;15;40;3;30;10;7;11;3;3;0;3;9;0;0;0;0;0;0;3;11;1
7592;1946;Phd;PhD;Married;Married;R51 012,00;0;0;18/04/2013;86;102;9;63;2;9;24;1;4;1;4;6;0;0;0;0;0;0;3;11;0
8895;1985;Graduation;Graduation;Single;Single;R70 596,00;0;0;5/10/2012;68;347;44;534;17;0;26;1;3;5;12;2;0;0;0;0;0;0;3;11;0
8584;1952;Phd;PhD;Partnered;Partnered;R85 431,00;0;0;8/6/2013;54;376;53;462;168;53;53;1;2;7;7;0;0;0;0;0;0;0;3;11;0
2694;1967;Graduation;Graduation;Married;Married;R42 664,00;0;1;18/03/2014;44;21;0;3;0;0;0;1;1;0;3;6;0;0;0;0;0;0;3;11;0
8910;1955;Graduation;Graduation;Partnered;Partnered;R42 586,00;1;1;29/10/2012;7;194;2;56;0;0;0;5;4;1;6;8;0;0;0;0;0;0;3;11;1
7433;1985;Graduation;Graduation;Single;Single;R29 760,00;1;0;29/08/2012;87;64;4;68;7;5;17;4;3;1;4;8;0;0;0;0;0;0;3;11;0
164;1977;Phd;PhD;Married;Married;R28 973,00;0;0;13/10/2012;59;206;0;46;3;2;12;2;5;1;5;8;0;0;0;0;0;0;3;11;0
10477;1973;Phd;PhD;Partnered;Partnered;R39 435,00;1;0;6/8/2013;16;71;0;18;0;0;13;1;3;1;2;7;0;0;0;0;0;0;3;11;0
2681;1984;2N Cycle;2n Cycle;Married;Married;R65 370,00;0;0;1/8/2013;1;71;22;112;138;89;29;1;2;3;13;1;0;0;0;0;0;0;3;11;0
5150;1979;Basic;Basic;Single;Single;R20 194,00;1;0;17/12/2012;64;0;4;7;11;10;15;2;2;0;3;6;0;0;0;0;0;0;3;11;0
5283;1976;Phd;PhD;Single;Single;R42 473,00;1;1;17/02/2014;72;93;1;21;0;4;25;3;2;1;4;5;0;0;0;0;0;0;3;11;0
9645;1968;Graduation;Graduation;Married;Married;R64 590,00;0;0;14/10/2012;98;920;138;168;36;46;30;1;9;4;10;6;0;0;0;0;0;0;3;11;0
10678;1959;Graduation;Graduation;Partnered;Partnered;R71 232,00;0;1;28/11/2013;91;653;17;170;34;26;17;2;11;2;10;7;0;0;0;0;0;0;3;11;0
7261;1971;Graduation;Graduation;Partnered;Partnered;R34 600,00;1;1;1/1/2013;8;199;33;60;8;3;15;5;5;2;5;8;0;0;0;0;0;0;3;11;1
9648;1967;Graduation;Graduation;Single;Single;R46 904,00;1;1;3/11/2012;20;153;4;56;0;9;31;4;5;1;4;8;0;0;0;0;0;0;3;11;0
2870;1973;Graduation;Graduation;Married;Married;R49 094,00;0;1;21/09/2012;6;376;0;38;11;8;69;5;6;3;6;6;0;0;0;0;0;0;3;11;0
8008;1983;Graduation;Graduation;Partnered;Partnered;R36 075,00;1;0;9/12/2013;54;46;0;30;12;1;30;1;2;0;4;6;0;0;0;0;0;0;3;11;0
1513;1979;2N Cycle;2n Cycle;Partnered;Partnered;R60 839,00;1;1;28/08/2012;72;600;21;128;223;150;128;13;2;2;12;8;0;0;0;0;0;0;3;11;0
6173;1979;Graduation;Graduation;Partnered;Partnered;R77 298,00;0;1;2/11/2013;46;425;115;292;23;35;79;1;6;6;11;3;0;0;0;0;0;0;3;11;0
1419;1950;Graduation;Graduation;Partnered;Partnered;R34 026,00;1;1;5/8/2013;11;18;6;15;12;8;17;3;2;1;3;5;0;0;0;0;0;0;3;11;0
9150;1963;Phd;PhD;Single;Single;R48 918,00;1;1;12/4/2014;21;52;0;9;0;0;1;2;1;0;4;4;0;0;0;0;0;0;3;11;0
7960;1962;2N Cycle;2n Cycle;Partnered;Partnered;R82 122,00;0;0;15/08/2013;89;734;22;350;151;25;100;1;3;9;13;1;0;0;1;0;0;0;3;11;0
1250;1976;Graduation;Graduation;Single;Single;R37 697,00;1;0;7/2/2014;82;34;6;21;11;4;8;1;2;1;3;6;0;0;0;0;0;0;3;11;0
9905;1952;Graduation;Graduation;Partnered;Partnered;R34 074,00;1;1;13/07/2013;69;135;1;41;10;1;67;5;3;3;3;6;1;0;0;0;0;0;3;11;0
10691;1960;Master;Master;Married;Married;R28 520,00;1;1;14/06/2013;55;11;0;10;0;2;20;1;1;1;2;6;0;0;0;0;0;0;3;11;0
7002;1955;Graduation;Graduation;Single;Single;R62 535,00;0;1;3/10/2013;13;163;48;90;0;45;52;1;3;2;8;3;0;0;0;0;0;0;3;11;0
2952;1977;Master;Master;Single;Single;R36 273,00;1;0;16/04/2014;80;29;3;30;3;2;9;2;3;0;3;6;0;0;0;0;0;0;3;11;0
8439;1964;Graduation;Graduation;Partnered;Partnered;R63 404,00;0;2;6/6/2014;97;734;26;70;11;44;17;2;6;3;4;4;0;0;0;1;0;0;3;11;0
762;1981;2N Cycle;2n Cycle;Partnered;Partnered;R75 774,00;1;0;2/5/2014;27;340;21;134;258;14;56;1;7;5;8;4;0;0;0;0;0;0;3;11;0
2831;1976;Graduation;Graduation;Partnered;Partnered;R78 416,00;0;1;27/06/2014;99;453;38;279;188;38;183;2;7;7;10;3;0;0;0;0;0;0;3;11;0
6977;1974;Graduation;Graduation;Partnered;Partnered;R75 702,00;0;1;14/10/2012;87;1073;0;629;145;37;37;1;10;5;13;6;0;0;1;0;0;0;3;11;0
6289;1951;Master;Master;Partnered;Partnered;R59 385,00;1;1;28/04/2013;85;135;0;10;0;4;36;2;3;1;4;5;0;0;0;0;0;0;3;11;0
4168;1966;Graduation;Graduation;Single;Single;R37 070,00;1;1;20/03/2013;30;231;7;137;4;15;39;9;5;1;8;7;0;0;0;0;0;0;3;11;1
8397;1951;Graduation;Graduation;Married;Married;R44 689,00;1;1;10/1/2014;82;18;0;5;0;0;11;2;1;1;2;7;1;0;0;0;0;0;3;11;0
9284;1958;Graduation;Graduation;Partnered;Partnered;R53 977,00;0;1;8/6/2013;21;620;16;165;0;24;82;5;5;5;12;5;0;0;0;0;0;0;3;11;0
6237;1966;Phd;PhD;Single;Single;R7 144,00;0;2;7/12/2013;92;81;4;33;5;2;291;0;23;1;1;0;0;0;0;0;0;0;3;11;0
3130;1964;Graduation;Graduation;Single;Single;R18 701,00;1;1;4/6/2013;95;12;4;2;10;6;10;4;2;0;4;5;0;0;0;0;0;0;3;11;0
1619;1956;Graduation;Graduation;Married;Married;R90 369,00;0;0;28/04/2014;2;292;51;981;224;23;17;1;4;6;6;1;0;0;0;0;0;0;3;11;1
1990;1974;Phd;PhD;Single;Single;R63 159,00;0;0;5/11/2012;74;965;34;586;89;86;37;1;3;5;8;3;1;0;0;0;0;0;3;11;0
5513;1966;Graduation;Graduation;Partnered;Partnered;R37 758,00;1;1;4/10/2012;49;27;2;10;0;0;1;2;1;0;3;8;0;0;0;0;0;0;3;11;0
269;1963;Phd;PhD;Single;Single;R46 757,00;0;1;16/11/2012;71;777;30;163;0;51;122;6;4;4;7;9;0;0;0;0;0;0;3;11;0
8093;1969;Master;Master;Married;Married;R79 734,00;0;0;28/06/2014;72;572;8;232;23;62;17;1;4;3;6;1;0;0;0;1;0;0;3;11;0
10513;1992;Graduation;Graduation;Partnered;Partnered;R63 207,00;0;0;20/01/2013;68;438;169;565;91;169;70;1;2;3;6;7;0;0;0;1;0;0;3;11;0
10177;1954;Graduation;Graduation;Divorced;Divorced;R72 071,00;0;1;14/02/2013;4;531;69;300;150;138;150;3;5;4;8;2;0;0;0;0;0;0;3;11;0
2549;1983;Phd;PhD;Partnered;Partnered;R21 840,00;1;0;21/07/2013;80;17;0;9;0;0;1;1;1;0;3;9;0;0;0;0;0;0;3;11;0
5782;1982;2N Cycle;2n Cycle;Partnered;Partnered;R58 582,00;0;1;28/09/2013;15;402;35;106;101;77;42;2;9;2;9;5;0;1;0;0;0;0;3;11;0
10057;1951;Graduation;Graduation;Single;Single;R72 282,00;0;0;19/07/2013;70;503;27;419;90;139;153;1;5;7;9;7;0;0;0;0;0;0;3;11;1
10307;1956;Graduation;Graduation;Married;Married;R50 387,00;0;2;31/08/2013;91;369;9;87;12;14;34;3;6;2;8;5;0;0;0;0;0;0;3;11;0
8566;1961;Phd;PhD;Partnered;Partnered;R32 583,00;1;1;15/06/2014;10;5;0;3;0;0;1;1;1;0;2;7;0;0;0;0;0;0;3;11;0
2415;1962;Graduation;Graduation;Partnered;Partnered;R62 568,00;0;1;7/4/2014;99;362;17;398;80;35;61;3;5;3;5;4;0;0;0;1;0;0;3;11;0
5684;1971;Master;Master;Divorced;Divorced;R44 635,00;1;1;11/10/2013;25;56;0;9;0;0;3;2;2;0;3;7;0;0;0;0;0;0;3;11;0
8334;1971;Master;Master;Single;Single;R33 316,00;1;1;4/10/2013;34;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;0;3;11;0
9166;1968;Graduation;Graduation;Married;Married;R63 967,00;0;1;9/8/2013;57;387;84;141;73;35;162;3;4;4;12;2;0;0;0;0;0;0;3;11;0
1440;1978;2N Cycle;2n Cycle;Partnered;Partnered;R52 513,00;0;0;4/9/2012;84;367;17;241;104;188;232;2;9;5;9;7;0;0;0;0;0;0;3;11;0
78;1969;Graduation;Graduation;Married;Married;R25 293,00;1;0;15/09/2013;51;15;0;11;0;2;9;1;1;1;2;8;0;0;0;0;0;0;3;11;0
5441;1965;Phd;PhD;Widow;Widow;R54 111,00;0;1;25/08/2013;97;267;6;54;8;3;50;2;5;2;6;5;0;0;0;0;0;0;3;11;0
5302;1986;Graduation;Graduation;Partnered;Partnered;R78 394,00;0;0;15/02/2013;13;298;27;697;216;24;166;1;4;6;5;2;0;0;0;0;0;0;3;11;1
4687;1958;Master;Master;Married;Married;R80 739,00;0;0;23/05/2013;92;674;92;736;39;0;92;1;3;11;9;1;0;0;0;0;0;0;3;11;0
1087;1975;Master;Master;Partnered;Partnered;R22 669,00;1;0;22/05/2013;30;16;14;36;37;22;48;3;4;1;2;9;0;0;0;0;0;0;3;11;1
6859;1987;Graduation;Graduation;Single;Single;R29 236,00;1;0;8/10/2013;30;37;4;24;16;9;9;2;4;0;3;9;0;0;0;0;0;0;3;11;0
9860;1959;Graduation;Graduation;Partnered;Partnered;R44 911,00;0;1;15/03/2013;11;159;0;22;2;1;31;3;4;1;4;7;0;0;0;0;0;0;3;11;0
7129;1962;Phd;PhD;Married;Married;R54 693,00;0;1;17/02/2013;72;686;17;142;23;26;35;8;6;4;13;6;0;0;0;0;0;0;3;11;0
5866;1974;Graduation;Graduation;Partnered;Partnered;R48 186,00;1;0;20/03/2014;39;97;3;66;12;7;34;3;4;1;4;7;0;0;0;0;0;0;3;11;0
10521;1977;Graduation;Graduation;Married;Married;R54 809,00;1;1;11/9/2013;0;63;6;57;13;13;22;4;2;1;5;4;0;0;0;0;0;0;3;11;1
7393;1978;Graduation;Graduation;Partnered;Partnered;R41 580,00;1;1;10/12/2012;15;56;5;24;4;0;3;3;2;1;3;5;0;0;0;0;0;0;3;11;0
7849;1970;Phd;PhD;Married;Married;R80 336,00;0;0;9/9/2013;12;209;19;456;160;142;66;1;2;9;13;1;0;0;0;0;0;0;3;11;0
332;1957;Graduation;Graduation;Married;Married;R47 743,00;0;1;22/03/2013;56;198;2;43;0;12;20;3;4;1;6;6;0;1;0;0;0;0;3;11;0
9847;1955;2N Cycle;2n Cycle;Married;Married;R62 972,00;0;1;3/8/2012;39;313;15;47;20;0;192;2;7;4;3;6;0;0;0;0;0;0;3;11;0
531;1954;Phd;PhD;Divorced;Divorced;R57 333,00;0;1;22/09/2012;55;941;14;397;76;58;176;11;8;5;9;6;0;0;0;0;0;0;3;11;1
9576;1982;Phd;PhD;Partnered;Partnered;R32 313,00;1;0;11/2/2013;60;86;4;56;2;4;7;3;4;0;4;9;0;0;0;0;0;0;3;11;0
6906;1953;Master;Master;Widow;Widow;R84 953,00;0;0;3/6/2013;73;167;48;602;63;72;72;1;3;10;4;2;0;1;1;1;0;0;3;11;1
7419;1968;Master;Master;Divorced;Divorced;R27 071,00;1;0;23/04/2014;90;8;3;19;0;2;3;2;2;0;3;6;0;0;0;0;0;0;3;11;0
3170;1957;Master;Master;Partnered;Partnered;R68 148,00;0;0;31/08/2013;86;389;66;408;37;57;85;1;4;4;6;2;0;0;0;0;0;0;3;11;0
8527;1965;Master;Master;Partnered;Partnered;R65 735,00;1;1;7/12/2013;37;239;7;119;4;15;11;5;6;2;6;7;0;0;0;0;0;0;3;11;0
7872;1975;Phd;PhD;Married;Married;R86 836,00;0;0;12/9/2012;7;179;21;273;0;21;63;1;6;10;6;5;1;0;1;1;0;0;3;11;1
9931;1963;Phd;PhD;Married;Married;R4 023,00;1;1;23/06/2014;29;5;0;1;1;1;1;15;0;0;0;19;0;0;0;0;0;0;3;11;0
10595;1990;Graduation;Graduation;Married;Married;R30 093,00;0;0;8/7/2013;19;2;6;28;13;4;16;1;2;0;3;7;0;0;0;0;0;0;3;11;0
4609;1966;Phd;PhD;Married;Married;R57 705,00;0;1;11/1/2014;14;383;0;53;6;4;40;3;8;1;6;6;0;0;0;0;0;0;3;11;0
5010;1988;Graduation;Graduation;Single;Single;R25 008,00;1;0;2/2/2014;72;2;8;8;6;1;9;2;1;0;3;8;0;0;0;0;0;0;3;11;0
4427;1995;2N Cycle;2n Cycle;Single;Single;R83 257,00;0;0;18/09/2012;56;536;27;590;38;107;67;1;5;10;12;6;1;0;1;0;0;1;3;11;1
11148;1975;Graduation;Graduation;Partnered;Partnered;R22 280,00;1;0;19/05/2013;85;2;1;4;3;1;2;1;1;0;2;8;0;0;0;0;0;0;3;11;0
1168;1978;Phd;PhD;Married;Married;R72 159,00;0;0;29/10/2012;62;322;53;899;34;40;53;1;4;6;10;2;0;0;0;0;0;0;3;11;0
9595;1961;Graduation;Graduation;Partnered;Partnered;R64 260,00;0;0;11/1/2013;1;539;169;816;20;0;30;1;4;5;4;3;0;0;0;0;0;0;3;11;1
10163;1984;Phd;PhD;Single;Single;R82 733,00;0;0;10/9/2013;28;712;50;420;65;38;38;1;8;4;7;4;0;0;0;0;0;0;3;11;1
2886;1971;Master;Master;Divorced;Divorced;R74 290,00;0;1;12/8/2013;70;1121;0;72;0;12;12;4;10;8;10;6;0;1;0;1;0;0;3;11;0
6710;1951;Master;Master;Single;Single;R58 217,00;2;1;17/11/2012;84;68;1;13;3;5;13;1;2;0;4;6;0;0;0;0;0;0;3;11;0
5316;1976;Master;Master;Partnered;Partnered;R21 024,00;0;0;4/7/2013;89;36;4;18;6;2;18;1;2;0;4;7;0;0;0;0;0;0;3;11;0
9029;1972;Phd;PhD;Married;Married;R70 116,00;0;0;26/01/2013;73;707;44;603;95;58;29;1;2;8;12;1;0;0;0;0;0;0;3;11;0
521;1985;Graduation;Graduation;Partnered;Partnered;R54 006,00;1;0;18/09/2012;42;174;77;203;6;24;97;2;8;1;7;7;0;0;0;0;0;0;3;11;0
1459;1966;Phd;PhD;Married;Married;R69 063,00;0;1;7/11/2012;16;666;35;124;69;8;26;1;5;3;5;3;0;0;0;0;0;0;3;11;0
10241;1975;2N Cycle;2n Cycle;Divorced;Divorced;R11 448,00;0;0;15/12/2013;16;0;0;0;6;2;6;1;1;0;2;6;0;0;0;0;0;0;3;11;0
1630;1979;Graduation;Graduation;Single;Single;R61 825,00;0;1;7/8/2013;56;162;50;100;55;30;27;1;4;2;8;4;0;0;0;0;0;0;3;11;0
3254;1971;Graduation;Graduation;Married;Married;R70 886,00;1;0;14/10/2013;65;407;70;239;103;88;53;1;5;4;4;2;0;0;0;0;0;0;3;11;0
9064;1982;Graduation;Graduation;Married;Married;R69 109,00;0;0;9/11/2012;10;823;25;459;124;29;95;1;6;6;7;4;0;0;1;0;0;0;3;11;1
3678;1973;Graduation;Graduation;Widow;Widow;R60 208,00;1;1;7/10/2012;13;488;23;71;15;0;59;11;8;3;7;7;0;1;0;0;0;0;3;11;1
4227;1968;Master;Master;Partnered;Partnered;R32 889,00;1;1;6/9/2013;78;28;0;13;4;2;8;3;2;1;3;5;0;0;0;0;0;0;3;11;0
9467;1984;Graduation;Graduation;Single;Single;R34 738,00;1;0;11/5/2014;51;3;2;10;3;0;2;1;1;0;3;6;0;0;0;0;0;0;3;11;0
8486;1971;Master;Master;Partnered;Partnered;R30 538,00;1;0;1/10/2012;27;284;0;52;8;3;20;4;9;0;4;10;0;0;0;0;0;0;3;11;0
2186;1977;2N Cycle;2n Cycle;Partnered;Partnered;R82 326,00;0;0;10/3/2014;30;938;142;754;159;81;183;1;5;10;6;2;0;1;1;1;0;0;3;11;1
3286;1967;Phd;PhD;Divorced;Divorced;R26 642,00;1;0;1/3/2014;71;13;2;15;2;2;8;2;2;0;3;6;0;0;0;0;0;0;3;11;0
8602;1964;Graduation;Graduation;Divorced;Divorced;R69 932,00;0;1;12/6/2013;97;412;172;153;150;105;57;2;7;6;11;4;0;0;0;0;0;0;3;11;0
3722;1972;Graduation;Graduation;Single;Single;R44 503,00;1;1;16/04/2014;83;31;1;8;0;0;8;2;2;0;3;6;0;0;0;0;0;0;3;11;0
6715;1948;Phd;PhD;Single;Single;R60 200,00;0;1;2/1/2013;3;502;19;132;0;6;26;6;6;2;11;6;0;0;0;0;0;0;3;11;0
4796;1952;Graduation;Graduation;Divorced;Divorced;R49 638,00;0;1;19/04/2014;71;18;10;3;3;5;0;1;1;0;3;2;0;0;0;0;0;0;3;11;0
9612;1987;2N Cycle;2n Cycle;Single;Single;R23 830,00;0;0;7/2/2014;3;1;8;6;4;8;16;1;1;0;3;7;0;0;0;0;0;0;3;11;0
3766;1959;Master;Master;Widow;Widow;R33 051,00;0;0;16/08/2012;15;100;71;243;108;94;219;3;9;1;8;9;0;0;0;0;0;0;3;11;1
1399;1958;Graduation;Graduation;Married;Married;R72 905,00;0;0;21/01/2014;52;407;114;445;181;165;203;1;3;7;9;1;0;0;0;1;0;0;3;11;0
1570;1951;Phd;PhD;Partnered;Partnered;R69 702,00;0;1;19/02/2013;8;664;9;240;50;19;57;2;7;7;10;4;0;0;0;0;0;0;3;11;0
3426;1975;Graduation;Graduation;Divorced;Divorced;R70 300,00;1;0;15/07/2013;89;1045;61;338;60;46;46;3;5;5;13;8;0;0;0;0;0;0;3;11;0
3074;1984;Phd;PhD;Married;Married;R70 643,00;0;0;15/10/2012;66;1218;107;304;23;143;33;1;5;8;4;6;0;0;0;0;0;0;3;11;1
8341;1969;Phd;PhD;Married;Married;R30 396,00;1;0;30/04/2014;22;15;0;6;0;1;12;2;1;1;2;7;1;0;0;0;0;0;3;11;1
5180;1968;Phd;PhD;Divorced;Divorced;R50 616,00;0;1;18/04/2014;56;128;0;16;0;1;4;2;4;0;4;7;0;0;0;0;0;0;3;11;0
6461;1969;Master;Master;Single;Single;R62 772,00;0;1;19/05/2013;74;581;49;157;43;8;108;1;5;6;11;2;0;1;0;0;0;0;3;11;0
7679;1985;Phd;PhD;Single;Single;R30 298,00;0;0;19/05/2014;48;6;3;12;6;1;0;1;1;1;3;3;0;0;0;0;0;0;3;11;0
10702;1984;Graduation;Graduation;Single;Single;R52 413,00;1;0;3/11/2012;67;185;8;133;56;56;12;2;7;1;7;7;0;0;0;0;0;0;3;11;0
7505;1957;Phd;PhD;Married;Married;R44 155,00;1;1;19/01/2014;24;22;1;9;0;0;14;1;1;1;2;4;0;0;0;0;0;0;3;11;0
5113;1971;Phd;PhD;Divorced;Divorced;R86 979,00;0;0;7/11/2013;67;584;100;835;65;83;35;1;5;5;5;2;1;0;0;0;0;0;3;11;1
10858;1975;Graduation;Graduation;Partnered;Partnered;R76 532,00;1;1;9/9/2013;38;355;30;177;90;138;30;4;9;5;7;5;0;0;0;0;0;0;3;11;0
2961;1982;Graduation;Graduation;Married;Married;R42 081,00;1;0;26/02/2013;86;175;10;110;54;6;27;2;6;3;4;6;1;0;0;0;0;0;3;11;0
2747;1988;Phd;PhD;Married;Married;R67 546,00;0;0;31/08/2012;90;864;134;768;150;38;172;1;4;10;5;3;0;0;0;0;0;0;3;11;0
3010;1989;Master;Master;Partnered;Partnered;R88 420,00;0;0;2/5/2014;87;957;153;612;99;95;153;1;4;7;8;1;1;0;1;1;0;0;3;11;0
5790;1985;Graduation;Graduation;Married;Married;R31 158,00;1;0;27/01/2013;62;25;6;16;20;0;5;2;2;0;3;8;0;0;0;0;0;0;3;11;0
6892;1968;Graduation;Graduation;Divorced;Divorced;R61 671,00;0;1;3/6/2014;23;641;7;56;0;0;28;8;10;4;6;8;0;1;0;1;0;0;3;11;0
1743;1974;Graduation;Graduation;Single;Single;R69 719,00;0;0;26/05/2014;99;273;86;208;177;14;43;1;2;3;5;1;0;0;0;0;0;0;3;11;0
3578;1949;Graduation;Graduation;Divorced;Divorced;R49 160,00;0;1;20/10/2013;29;122;21;43;25;10;15;2;3;1;6;6;0;0;0;0;0;0;3;11;0
8462;1978;Basic;Basic;Partnered;Partnered;R24 882,00;1;0;9/9/2012;52;1;4;10;29;0;36;1;1;1;2;6;1;0;0;0;0;0;3;11;0
5558;1954;Phd;PhD;Single;Single;R90 933,00;0;0;31/03/2014;90;1020;31;430;62;63;79;1;4;6;4;1;0;0;1;0;0;0;3;11;0
4619;1945;Phd;PhD;Single;Single;R113 734,00;0;0;28/05/2014;9;6;2;3;1;262;3;0;27;0;0;1;0;0;0;0;0;0;3;11;0
8780;1950;Phd;PhD;Partnered;Partnered;R59 292,00;0;1;13/06/2013;71;378;14;68;19;14;14;2;3;5;8;3;0;0;0;0;0;0;3;11;0
10789;1964;Phd;PhD;Married;Married;R45 759,00;1;1;23/02/2013;13;42;1;18;3;0;4;2;2;0;3;7;0;0;0;0;0;0;3;11;0
10779;1983;Graduation;Graduation;Single;Single;R22 148,00;0;0;13/04/2014;16;15;5;14;0;4;11;1;1;0;3;7;0;0;0;0;0;0;3;11;0
5896;1987;Master;Master;Married;Married;R73 395,00;0;0;18/03/2014;94;272;7;80;20;7;11;1;4;4;6;2;0;0;0;0;0;0;3;11;0
2337;1971;Graduation;Graduation;Divorced;Divorced;R29 819,00;1;0;24/10/2013;77;9;1;24;2;1;2;3;3;0;3;6;0;0;0;0;0;0;3;11;0
10951;1968;Graduation;Graduation;Married;Married;R45 688,00;0;1;25/01/2014;20;279;0;18;0;0;9;2;3;1;8;4;0;1;0;0;0;0;3;11;0
544;1954;Graduation;Graduation;Married;Married;R62 820,00;0;0;11/5/2013;51;398;61;265;138;61;53;1;3;4;6;1;0;0;0;0;0;0;3;11;0
17;1971;Phd;PhD;Married;Married;R60 491,00;0;1;6/9/2013;81;637;47;237;12;19;76;4;6;11;7;5;0;0;0;0;0;0;3;11;0
10680;1986;Graduation;Graduation;Partnered;Partnered;R33 235,00;1;0;5/2/2014;71;45;0;16;2;1;6;1;3;0;3;7;0;0;0;0;0;0;3;11;0
3265;1959;Graduation;Graduation;Married;Married;R35 701,00;0;0;19/03/2013;36;21;1;9;7;3;5;1;1;0;3;6;0;0;0;0;0;0;3;11;0
5623;1980;Master;Master;Married;Married;R31 535,00;1;0;26/09/2013;95;15;4;13;0;0;19;1;1;1;2;7;1;0;0;0;0;0;3;11;0
5832;1960;2N Cycle;2n Cycle;Partnered;Partnered;R92 556,00;0;0;20/04/2014;32;493;183;352;184;23;28;0;3;5;13;0;0;0;0;0;0;0;3;11;0
5544;1970;Graduation;Graduation;Single;Single;R67 384,00;0;1;10/11/2012;32;957;40;175;158;53;107;2;7;8;5;5;0;1;0;0;0;0;3;11;0
6417;1971;Master;Master;Partnered;Partnered;R80 573,00;0;0;14/10/2012;85;829;138;430;60;92;15;1;4;6;13;2;0;0;0;0;0;0;3;11;0
5831;1967;Graduation;Graduation;Married;Married;R77 870,00;0;1;22/08/2012;93;1017;50;500;65;50;133;3;5;5;5;8;0;1;0;1;0;0;3;11;1
7101;1963;Phd;PhD;Widow;Widow;R52 278,00;0;1;25/01/2013;24;953;0;71;0;0;174;6;10;5;10;8;0;0;0;0;0;0;3;11;0
10176;1968;Graduation;Graduation;Single;Single;R57 107,00;0;1;24/08/2012;44;159;0;120;0;0;137;7;4;4;8;8;0;1;0;0;1;0;3;11;1
2326;1990;Graduation;Graduation;Married;Married;R18 929,00;0;0;16/02/2013;15;32;0;8;23;4;18;1;1;0;4;6;0;0;0;0;0;0;3;11;0
4385;1981;Phd;PhD;Single;Single;R36 038,00;1;0;31/05/2013;82;23;0;15;0;2;7;2;3;0;3;6;0;0;0;0;0;0;3;11;0
2929;1976;Graduation;Graduation;Single;Single;R20 180,00;0;0;20/02/2013;27;18;42;24;15;20;18;1;2;1;4;7;0;0;0;0;0;0;3;11;0
10686;1965;Phd;PhD;Partnered;Partnered;R34 230,00;1;1;26/12/2012;72;15;0;4;0;0;2;1;1;0;2;7;0;0;0;0;0;0;3;11;0
2546;1977;2N Cycle;2n Cycle;Single;Single;R31 878,00;0;1;22/06/2014;7;23;4;5;10;5;23;1;1;0;4;3;0;0;0;0;0;0;3;11;0
3283;1972;2N Cycle;2n Cycle;Married;Married;R70 932,00;0;1;19/01/2014;57;200;193;100;46;185;185;2;6;2;12;3;0;0;0;0;0;0;3;11;0
3138;1956;Graduation;Graduation;Single;Single;R91 249,00;0;0;20/10/2012;84;1324;27;119;71;108;27;0;7;9;6;4;0;1;1;1;1;0;3;11;1
4994;1943;Master;Master;Single;Single;R77 598,00;0;0;1/10/2013;53;1193;33;281;129;66;33;1;7;5;13;3;0;0;1;0;0;0;3;11;0
7966;1959;Graduation;Graduation;Single;Single;R80 982,00;1;1;8/1/2013;48;505;137;401;104;22;22;3;11;5;11;5;0;0;0;0;0;1;3;11;0
3112;1977;Master;Master;Married;Married;R22 701,00;1;0;5/9/2013;2;2;4;9;0;4;5;1;1;0;3;5;0;0;0;0;0;0;3;11;0
10872;1969;Phd;PhD;Married;Married;R55 212,00;0;1;23/11/2012;65;1103;0;45;0;0;34;3;4;2;11;8;0;1;0;0;1;0;3;11;0
2181;1970;Graduation;Graduation;Married;Married;R70 617,00;0;0;23/06/2013;45;353;61;753;40;46;27;1;3;3;7;2;0;0;0;0;0;0;3;11;0
